"Basin","Subbasin","Date","Year","Month","Avg_rainfall","Agency_name"
"Krishna Basin","Krishna Upper","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2022-11-11","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2022-11-12","2022","11","0.0009039245","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2022-11-13","2022","11","0.3423955617","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2022-11-01","2022","11","0.0109767173","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2022-11-02","2022","11","0.901108812","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2022-11-03","2022","11","2.6743852866","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2022-11-05","2022","11","0.0577083841","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2022-11-04","2022","11","0.6747711354","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2022-11-06","2022","11","0.0066460673","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2022-11-07","2022","11","0.0246768514","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2022-11-09","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2022-11-11","2022","11","0.0139269713","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2022-11-12","2022","11","0.9988984223","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2022-11-13","2022","11","0.2553869195","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Upper","2022-11-01","2022","11","0.0002910736","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Upper","2022-11-02","2022","11","0.0206650948","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Upper","2022-11-03","2022","11","2.5998922616","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Upper","2022-11-05","2022","11","0.3094701498","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Upper","2022-11-04","2022","11","0.0164531435","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Upper","2022-11-06","2022","11","0.025324878","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Upper","2022-11-07","2022","11","0.0021449828","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Upper","2022-11-08","2022","11","0.0014639749","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Upper","2022-11-09","2022","11","0.0001123576","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Upper","2022-11-10","2022","11","8.98861E-5","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Upper","2022-11-11","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Upper","2022-11-12","2022","11","0.5163960145","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Upper","2022-11-13","2022","11","0.293626804","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Lower","2022-11-01","2022","11","0.0352451495","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Lower","2022-11-02","2022","11","0.4024004862","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Lower","2022-11-03","2022","11","0.0380442861","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Lower","2022-11-04","2022","11","0.0401486743","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Lower","2022-11-05","2022","11","NA","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Lower","2022-11-06","2022","11","NA","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Lower","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Lower","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Lower","2022-11-09","2022","11","2.1839E-6","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Lower","2022-11-10","2022","11","5.26507E-5","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Lower","2022-11-11","2022","11","0.139932777","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Lower","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Lower","2022-11-13","2022","11","0.0021330404","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Middle","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Middle","2022-11-02","2022","11","0.0287454441","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Middle","2022-11-03","2022","11","0.0026778116","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Middle","2022-11-04","2022","11","0.0121469893","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Middle","2022-11-05","2022","11","NA","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Middle","2022-11-06","2022","11","NA","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Middle","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Middle","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Middle","2022-11-09","2022","11","NA","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Middle","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Middle","2022-11-11","2022","11","0.0008391902","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Middle","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Middle","2022-11-13","2022","11","NA","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Upper","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Upper","2022-11-02","2022","11","0.0022553739","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Upper","2022-11-03","2022","11","NA","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Upper","2022-11-04","2022","11","NA","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Upper","2022-11-05","2022","11","NA","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Upper","2022-11-06","2022","11","NA","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Upper","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Upper","2022-11-08","2022","11","0.0001783993","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Upper","2022-11-09","2022","11","NA","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Upper","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Upper","2022-11-11","2022","11","6.39064E-5","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Upper","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Mahanadi Basin","Mahanadi Upper","2022-11-13","2022","11","NA","NRSC VIC MODEL"
"Mahi Basin","Mahi Lower","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"Mahi Basin","Mahi Lower","2022-11-02","2022","11","NA","NRSC VIC MODEL"
"Mahi Basin","Mahi Lower","2022-11-03","2022","11","NA","NRSC VIC MODEL"
"Mahi Basin","Mahi Lower","2022-11-04","2022","11","NA","NRSC VIC MODEL"
"Mahi Basin","Mahi Lower","2022-11-05","2022","11","NA","NRSC VIC MODEL"
"Mahi Basin","Mahi Lower","2022-11-06","2022","11","NA","NRSC VIC MODEL"
"Mahi Basin","Mahi Lower","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"Mahi Basin","Mahi Lower","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Mahi Basin","Mahi Lower","2022-11-09","2022","11","NA","NRSC VIC MODEL"
"Mahi Basin","Mahi Lower","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"Mahi Basin","Mahi Lower","2022-11-11","2022","11","NA","NRSC VIC MODEL"
"Mahi Basin","Mahi Lower","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Mahi Basin","Mahi Lower","2022-11-13","2022","11","NA","NRSC VIC MODEL"
"Mahi Basin","Mahi Upper","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"Mahi Basin","Mahi Upper","2022-11-02","2022","11","5.8816E-6","NRSC VIC MODEL"
"Mahi Basin","Mahi Upper","2022-11-03","2022","11","NA","NRSC VIC MODEL"
"Mahi Basin","Mahi Upper","2022-11-04","2022","11","5.9777E-6","NRSC VIC MODEL"
"Mahi Basin","Mahi Upper","2022-11-05","2022","11","NA","NRSC VIC MODEL"
"Mahi Basin","Mahi Upper","2022-11-06","2022","11","NA","NRSC VIC MODEL"
"Mahi Basin","Mahi Upper","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"Mahi Basin","Mahi Upper","2022-11-09","2022","11","NA","NRSC VIC MODEL"
"Mahi Basin","Mahi Upper","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Mahi Basin","Mahi Upper","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"Mahi Basin","Mahi Upper","2022-11-11","2022","11","NA","NRSC VIC MODEL"
"Mahi Basin","Mahi Upper","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Mahi Basin","Mahi Upper","2022-11-13","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Chhimtuipui & Others","2022-11-01","2022","11","0.0012495106","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Chhimtuipui & Others","2022-11-02","2022","11","0.0005431568","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Chhimtuipui & Others","2022-11-03","2022","11","0.0002011407","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Chhimtuipui & Others","2022-11-04","2022","11","0.1724058431","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Chhimtuipui & Others","2022-11-05","2022","11","3.04759E-5","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Chhimtuipui & Others","2022-11-06","2022","11","9.14276E-5","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Chhimtuipui & Others","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Chhimtuipui & Others","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Chhimtuipui & Others","2022-11-09","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Chhimtuipui & Others","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Chhimtuipui & Others","2022-11-11","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Chhimtuipui & Others","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Chhimtuipui & Others","2022-11-13","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Imphal and others","2022-11-01","2022","11","0.008328205","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Imphal and others","2022-11-02","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Imphal and others","2022-11-03","2022","11","0.0310336189","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Imphal and others","2022-11-04","2022","11","0.2425532659","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Imphal and others","2022-11-05","2022","11","0.0510862756","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Imphal and others","2022-11-06","2022","11","0.0024131043","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Imphal and others","2022-11-07","2022","11","7.71704E-5","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Imphal and others","2022-11-08","2022","11","0.0006945332","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Imphal and others","2022-11-09","2022","11","0.0002513968","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Imphal and others","2022-11-10","2022","11","0.001745501","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Imphal and others","2022-11-11","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Imphal and others","2022-11-12","2022","11","0.3333820517","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Imphal and others","2022-11-13","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Khawthlangtuipui & Others","2022-11-01","2022","11","0.0001630506","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Khawthlangtuipui & Others","2022-11-02","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Khawthlangtuipui & Others","2022-11-03","2022","11","2.71751E-5","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Khawthlangtuipui & Others","2022-11-04","2022","11","0.2807807057","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Khawthlangtuipui & Others","2022-11-05","2022","11","0.0005320513","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Khawthlangtuipui & Others","2022-11-06","2022","11","0.0006997588","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Khawthlangtuipui & Others","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Khawthlangtuipui & Others","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Khawthlangtuipui & Others","2022-11-09","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Khawthlangtuipui & Others","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Khawthlangtuipui & Others","2022-11-11","2022","11","0.0019197129","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Khawthlangtuipui & Others","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Khawthlangtuipui & Others","2022-11-13","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Muhury and Others","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Muhury and Others","2022-11-02","2022","11","0.0001919577","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Muhury and Others","2022-11-03","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Muhury and Others","2022-11-04","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Muhury and Others","2022-11-05","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Muhury and Others","2022-11-06","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Muhury and Others","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Muhury and Others","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Muhury and Others","2022-11-09","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Muhury and Others","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Muhury and Others","2022-11-11","2022","11","0.3786907618","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Muhury and Others","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Minor rivers draining into Myanmar and Bangladesh Basin","Muhury and Others","2022-11-13","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Lower","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Lower","2022-11-02","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Lower","2022-11-03","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Lower","2022-11-04","2022","11","0.0005637565","NRSC VIC MODEL"
"Narmada Basin","Narmada Lower","2022-11-05","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Lower","2022-11-06","2022","11","0.0003999218","NRSC VIC MODEL"
"Narmada Basin","Narmada Lower","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Lower","2022-11-09","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Lower","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Lower","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Lower","2022-11-11","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Lower","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Lower","2022-11-13","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2022-11-02","2022","11","0.0237114673","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2022-11-03","2022","11","0.1682386492","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2022-11-04","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2022-11-05","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2022-11-06","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2022-11-07","2022","11","0.0227400963","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2022-11-09","2022","11","1.1428295814","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2022-11-10","2022","11","0.6670367793","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2022-11-11","2022","11","0.2441656969","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2022-11-13","2022","11","0.0531159504","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2022-11-02","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2022-11-03","2022","11","0.0039529913","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2022-11-04","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2022-11-05","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2022-11-06","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2022-11-09","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2022-11-11","2022","11","0.0034212957","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2022-11-13","2022","11","NA","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2022-11-01","2022","11","7.253037714","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2022-11-02","2022","11","16.4473711085","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2022-11-03","2022","11","8.2148864436","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2022-11-04","2022","11","1.2553599741","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2022-11-05","2022","11","0.3964432459","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2022-11-06","2022","11","0.0002634704","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2022-11-07","2022","11","0.0001827546","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2022-11-09","2022","11","0.0404066067","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2022-11-10","2022","11","0.0313964749","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2022-11-11","2022","11","0.9381810227","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2022-11-12","2022","11","19.0483351078","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2022-11-13","2022","11","9.9827711086","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2022-11-01","2022","11","0.1651275494","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2022-11-02","2022","11","4.5397229912","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2022-11-03","2022","11","2.3797145938","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2022-11-04","2022","11","2.836276446","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2022-11-05","2022","11","0.0857969804","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2022-11-06","2022","11","0.0105384144","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2022-11-07","2022","11","0.1075678665","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2022-11-09","2022","11","0.0043939833","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2022-11-11","2022","11","0.0997083683","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2022-11-12","2022","11","4.8668981629","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2022-11-13","2022","11","2.2036303271","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2022-11-02","2022","11","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2022-11-03","2022","11","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2022-11-04","2022","11","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2022-11-05","2022","11","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2022-11-06","2022","11","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2022-11-09","2022","11","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2022-11-11","2022","11","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2022-11-13","2022","11","0.0004727011","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2022-11-02","2022","11","0.0001127169","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2022-11-03","2022","11","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2022-11-04","2022","11","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2022-11-05","2022","11","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2022-11-06","2022","11","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2022-11-09","2022","11","3.64969E-5","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2022-11-11","2022","11","4.75708E-5","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2022-11-13","2022","11","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2022-11-03","2022","11","0.0260149204","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2022-11-02","2022","11","0.0001352457","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2022-11-04","2022","11","0.0023725805","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2022-11-05","2022","11","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2022-11-06","2022","11","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2022-11-09","2022","11","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2022-11-10","2022","11","0.006649509","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2022-11-11","2022","11","0.0147874024","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2022-11-13","2022","11","0.000126131","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2022-11-02","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2022-11-03","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2022-11-04","2022","11","0.0011277009","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2022-11-05","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2022-11-06","2022","11","0.0008425619","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2022-11-09","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2022-11-11","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2022-11-13","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2022-11-02","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2022-11-03","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2022-11-04","2022","11","0.001847307","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2022-11-05","2022","11","2.10487E-5","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2022-11-06","2022","11","0.0031583086","NRSC VIC MODEL"
